"保存フラグ","商品・役務名","類似群コード"
"10","整形外科用関節インプラント及びその部品","10D01"
"10","整形外科用膝関節用インプラント及びその部品","10D01"
"10","脊椎固定具","10D01"
"10","足の測定用・検査用及び足型の取得用機器（医療用のもの）","10D01"
"10","電気治療器","10D01"
"10","脳神経外科手術用機械器具","10D01"
"10","医療用の補助器具及び矯正器具","10D01,10D02"
"10","シート型家庭用電気マッサージ器","11A08"
"10","椅子置き型家庭用電気マッサージ器","11A08"
"10","家庭用振動式マッサージ器","11A08"
"10","家庭用電気マッサージ器の部品及び付属品","11A08"
"10","個人用のマッサージ機器","11A08"
"10","かかと用・かかと下用のクッション（医療用のもの）","10D01"
"10","クッション型家庭用電気マッサージ器","11A08"
"10","医療用のブーツ用中敷き","10D01"
"10","医療用の靴の中敷き","10D01"
"10","医療用機械器具の部品及び付属品","10D01,10D02"
"10","医療用機械器具の部品及び附属品","10D01,10D02"
"10","医療用機械器具並びにその部品及び附属品","10D01,10D02"
"10","医療用及び外科用の靴下","10D01"
"10","医療用注射筒","10D01"
"10","医療用注入器具","10D01"
"10","医療用輸液用器具","10D01"
"10","介護用ロボット","10D01"
"10","整形外科用履物用に防臭加工された中敷き","10D01"
"10","静脈瘤用のストッキング","10D01"
"10","弾性ひざ関節用包帯","01C01"
"10","頭部の血行を促進する医療用機械器具","10D01"
"10","発毛・育毛を促進する医療用機械器具","10D01"
"10","病人用差し込み便器","19B39"
"11","浴室ユニットの部品及び付属品","07A09"
"11","浴室ユニット専用床パネル","07A09"
"11","浴室ユニット専用床パン","07A09"
"11","浴室ユニット専用壁パネル","07A09"
"11","衛生用装置","07A09,19B39,19B56,19B57"
"11","ガス精製装置","09A06"
"11","ガス発生装置","09A06"
"11","換熱器","09A06"
"11","蒸煮装置","09A06"
"11","油精製用装置","09A06"
"11","熱交換器","09A06,09A08,09A12,09B01,09E11,09E12,09E28,09G57,09G58,11A06,19A01,19B48"
"11","空気滅菌装置及び消毒装置","09A06,09E11,11A06"
"11","水濾過器","09A06,09G57,09G62,11A06,19A07"
"11","純水製造装置","09A06,09G62"
"11","超純水製造装置","09A06,09G62"
"11","業務用電気温水器","09B01"
"11","業務用エアコンディショナー","09E11"
"11","業務用換気フード","09E11"
"11","業務用空気清浄用イオン発生器","09E11"
"11","業務用空調装置","09E11"
"11","自動車用暖房装置","09E11"
"11","アレルゲンの中和用・軽減用又は制御用の電動式空気清浄器","09E11,11A06"
"11","ルームクーラー","09E11,11A06"
"11","加湿器","09E11,11A06"
"11","空気清浄器","09E11,11A06"
"11","扇風機","09E11,11A06"
"11","電気足温器","09E11,11A06"
"11","電気毛布","09E11,11A06"
"11","エアーコンディショナー","09E11,11A06,20A02"
"11","暖房用換気（空気調和）装置","09E11,11A06,20A02"
"11","暖冷房装置","09E11,11A06,20A02"
"11","業務用冷蔵庫","09E12"
"11","ワイン保管・冷却用冷蔵庫","09E12,11A06"
"11","電気冷蔵庫","09E12,11A06"
"11","電気冷凍庫","09E12,11A06"
"11","冷凍機械器具","09E12,11A06"
"11","電気式衣類乾燥機","09E23,11A06"
"11","布団乾燥機","09E23,11A06"
"11","カールドライヤー","09E25,11A07"
"11","ＩＨ調理器","09E28,11A06"
"11","オーブントースター","09E28,11A06"
"11","レンジフード","09E28,11A06"
"11","食器乾燥機","09E28,11A06"
"11","厨房用レンジフードの部品及び附属品","09E28,11A06"
"11","電気がま","09E28,11A06"
"11","電気ケトル","09E28,11A06"
"11","電気こんろ","09E28,11A06"
"11","電気トースター","09E28,11A06"
"11","電気ポット","09E28,11A06"
"11","電気レンジ","09E28,11A06"
"11","電気加熱調理器具","09E28,11A06"
"11","電磁調理器","09E28,11A06"
"11","加熱器","09E28,11A06,19A02"
"11","加熱調理用の器具及び装置の部品及び附属品","09E28,11A06,19A02"
"11","調理用装置","09E28,11A06,19A02"
"11","ガスコンロ","09E28,19A02"
"11","調理台","09E28,19A02"
"11","調理台及び流し台の部品及び附属品","09E28,19A02"
"11","調理台用扉","09E28,19A02"
"11","流し台用扉","09E28,19A02"
"11","給水栓の部品及び附属品","09F05"
"11","小便器用自動洗浄用センサー付きバルブ","09F05"
"11","浄水機能付水道用栓","09F05"
"11","水道用水栓柱","09F05"
"11","水道用不凍バルブ","09F05"
"11","水道用不凍水栓柱","09F05"
"11","水道用不凍栓","09F05"
"11","大便器用自動洗浄用センサー付きバルブ","09F05"
"11","水質汚濁防止装置","09G57"
"11","業務用浄水器","09G62"
"11","水素水生成器","09G62,11A06"
"11","ろ過式浄水装置","09G62,11A06,19A07"
"11","浄水装置用フィルター","09G62,11A06,19A07"
"11","ＬＥＤを用いたセンサー付照明装置","11A02"
"11","ＬＥＤを用いた安全灯","11A02"
"11","ＬＥＤを用いた屋内外装飾用の照明装置","11A02"
"11","ＬＥＤを用いた自動車用照明用器具","11A02"
"11","ＬＥＤを用いた天井灯","11A02"
"11","ＬＥＤを用いた投光器","11A02"
"11","ＬＥＤを用いた道路用照明器具","11A02"
"11","ＬＥＤを用いた道路用照明灯","11A02"
"11","ＬＥＤを用いた防犯用照明","11A02"
"11","ＬＥＤを用いた防犯用照明器具","11A02"
"11","ＬＥＤ照明","11A02"
"11","ＬＥＤ照明器具","11A02"
"11","ＬＥＤ照明灯","11A02"
"11","センサー付照明装置","11A02"
"11","景観用ＬＥＤ照明用器具","11A02"
"11","自動車用照明用器具","11A02"
"11","照明灯","11A02"
"11","照明用器具の部品及び附属品","11A02"
"11","照明用装置","11A02"
"11","人感センサーを有する直管型ＬＥＤ照明灯","11A02"
"11","調光機能を有する直管型ＬＥＤ照明灯","11A02"
"11","直管型ＬＥＤ照明灯","11A02"
"11","天井用のＬＥＤ照明","11A02"
"11","電球及び照明用器具","11A02"
"11","道路用照明器具","11A02"
"11","道路用照明灯","11A02"
"11","防犯用照明","11A02"
"11","有機発光ダイオード照明用器具","11A02"
"11","浴室用ライト","11A02"
"11","クラウドコンピューティングを利用した家庭用自走式空気清浄用イオン発生器","11A06"
"11","家庭用イオン発生機能付き温風・冷風送風機","11A06"
"11","家庭用エアコンディショナー","11A06"
"11","家庭用の茶葉粉砕機能及び泡立て機能付き電気式給茶機","11A06"
"11","家庭用パン製造機","11A06"
"11","家庭用ヒートポンプ式電気給湯器","11A06"
"11","家庭用ルームクーラー","11A06"
"11","家庭用レンジフード","11A06"
"11","家庭用衣類乾燥機","11A06"
"11","家庭用加湿機","11A06"
"11","家庭用換気フード","11A06"
"11","家庭用空気清浄機","11A06"
"11","家庭用空気清浄用イオン発生器","11A06"
"11","家庭用空気滅菌装置","11A06"
"11","家庭用自走式空気清浄用イオン発生器","11A06"
"11","家庭用電気なべ","11A06"
"11","家庭用電気圧力鍋","11A06"
"11","家庭用電気温水器","11A06"
"11","家庭用電気式香炉","11A06"
"11","家庭用電気式除湿器","11A06"
"11","家庭用電気式浄水器","11A06"
"11","家庭用電気式送風機","11A06"
"11","家庭用電気式揚物器","11A06"
"11","家庭用電気式冷温水供給器","11A06"
"11","家庭用電気炊飯器","11A06"
"11","家庭用電熱用品類（美容又は衛生用のものを除く。）","11A06"
"11","過熱水蒸気応用技術を利用した家庭用電気式オーブン","11A06"
"11","過熱水蒸気応用技術を利用した家庭用電気式オーブントースター","11A06"
"11","過熱水蒸気応用技術を利用した家庭用電気式オーブンレンジ","11A06"
"11","殺菌・消臭・しわ除去・防しわ処理機能のある家庭用電気式衣服乾燥機","11A06"
